192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.712 urt=0.712
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.716 urt=0.716
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.205 urt=0.205
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.202 urt=0.202
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.728 urt=0.728
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.714 urt=0.715
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.772 urt=0.772
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.770 urt=0.771
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.725 urt=0.726
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.761 urt=0.761
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.770 urt=0.770
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.720 urt=0.719
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.758 urt=0.758
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.758 urt=0.758
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.772 urt=0.772
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.720 urt=0.719
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.731 urt=0.730
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.773 urt=0.772
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.760 urt=0.760
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.773 urt=0.773
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.773 urt=0.772
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.731 urt=0.731
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.717 urt=0.717
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.717 urt=0.717
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.774 urt=0.775
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.725 urt=0.724
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.723 urt=0.722
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.719 urt=0.719
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.777 urt=0.776
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.732 urt=0.732
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.717 urt=0.717
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.721 urt=0.722
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.718 urt=0.718
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.735 urt=0.735
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.749 urt=0.749
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.750 urt=0.750
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.784 urt=0.783
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.784 urt=0.783
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.795 urt=0.795
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.796 urt=0.795
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.796 urt=0.796
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.797 urt=0.797
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.796 urt=0.796
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.798 urt=0.798
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.796 urt=0.796
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.800 urt=0.800
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.801 urt=0.801
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.801 urt=0.801
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.802 urt=0.802
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.802 urt=0.802
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.805 urt=0.805
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.805 urt=0.805
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.807 urt=0.807
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.806 urt=0.806
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.809 urt=0.809
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.808 urt=0.808
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.809 urt=0.809
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.809 urt=0.809
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.810 urt=0.810
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.810 urt=0.810
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.811 urt=0.810
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.813 urt=0.813
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.812 urt=0.812
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.813 urt=0.813
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.686 urt=0.686
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.675 urt=0.674
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.652 urt=0.652
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.672 urt=0.672
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.653 urt=0.653
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.654 urt=0.654
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.653 urt=0.653
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.653 urt=0.653
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.654 urt=0.654
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.653 urt=0.653
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.704 urt=0.705
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.704 urt=0.704
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.704 urt=0.705
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.705 urt=0.705
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.704 urt=0.703
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.704 urt=0.703
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.705 urt=0.705
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.706 urt=0.706
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.708 urt=0.708
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.707 urt=0.707
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.705 urt=0.704
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.707 urt=0.706
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.709 urt=0.709
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.739 urt=0.738
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.739 urt=0.739
192.168.65.1 - GET / HTTP/1.1 status=200 rt=0.744 urt=0.744
